Male,Age,Debt,Married,BankCustomer,EducationLevel,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,Citizen,Income,Approved,Probs,Class
0,-0.575631499,1.790366399,-0.542949964,-0.559498905,1.004391789,-0.836438809,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.938097196,1
1,1.450594565,4.337328103,1.783978455,1.794490392,-0.163112144,-1.235018076,-0.664876687,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.54129245,1
1,-0.681164106,-0.403799899,-0.542949964,-0.559498905,-0.163112144,-1.235018076,0.680781894,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.190611488,1,0.946268552,1
1,-1.09654045,1.111913696,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.540777062,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.950357826,1
1,-0.322353241,-0.697293513,-0.542949964,-0.559498905,0.537390216,-0.836438809,-0.590117877,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.931912879,1
0,0.015351103,-0.353544144,1.783978455,1.794490392,0.303889429,-0.437859542,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.191571858,1,0.966644037,1
0,-0.568877412,-0.052009609,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.194260895,1,0.937097691,1
1,-1.061081493,-0.604822923,1.783978455,1.794490392,-1.09711529,0.757878258,0.033370599,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.194260895,1,0.967187415,1
0,-1.286499143,-0.914398378,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.944623969,1
0,-1.09654045,1.053617019,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.540777062,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.18734623,1,0.940228848,1
1,-1.29325323,-0.956613213,1.783978455,1.794490392,-1.330616076,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.969638245,1
1,-0.723377149,-0.805845946,-0.542949964,-0.559498905,0.770891003,0.757878258,-0.515359067,0.954650376,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.300115834,0
1,-0.877876887,-0.906357458,1.783978455,1.794490392,-1.09711529,-0.836438809,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.156230236,1,0.971620447,1
1,-1.187720622,3.465893297,-2.869878383,0.617495743,-0.163112144,0.359298991,-0.664876687,-1.047503908,-0.864196415,-0.493886621,1.476665216,19.01199011,0,0.51959679,1
1,-1.046729059,-0.956613213,1.783978455,1.794490392,0.770891003,-2.032176609,-0.664876687,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195221265,0,0.957439328,1
1,0.437481533,-0.931485335,1.783978455,1.794490392,-1.09711529,0.757878258,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.173708973,0,0.970942389,1
1,-0.8711228,-0.655078678,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.193876747,0,0.943849054,1
0,-1.138753493,-0.88122958,-2.869878383,0.617495743,-0.863614503,-1.235018076,2.325475716,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,0,0.866204232,1
0,0.177449188,-0.88122958,-0.542949964,-0.559498905,-0.863614503,0.757878258,-0.552738472,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.186962082,0,0.947481996,1
1,1.43624213,-0.915403494,1.783978455,1.794490392,0.537390216,0.757878258,-0.590117877,0.954650376,1.157144352,1.769760393,-0.31717105,0.329332923,0,0.221627636,0
1,0.177449188,-0.705334434,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.316500632,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.947753826,1
0,-0.17460759,-0.738503233,1.783978455,1.794490392,1.704894149,0.757878258,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.192916377,1,0.96161699,1
1,-0.118042113,-0.738503233,1.783978455,1.794490392,-1.09711529,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.161032087,1,0.97129542,1
1,0.781939964,-0.253032632,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.515359067,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.938716443,1
1,0.275383448,-0.454055655,1.783978455,1.794490392,1.471393362,0.757878258,0.232229034,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.949518678,1
1,0,-0.15252112,1.783978455,1.794490392,0.070388643,0.757878258,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.969649686,1
1,-0.941196451,-0.956613213,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.664876687,-1.047503908,-0.864196415,-0.493886621,1.476665216,-0.195413339,1,0.942697427,1
0,0.141990232,-0.454055655,1.783978455,1.794490392,-1.09711529,0.757878258,0.082711414,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195029191,1,0.964582558,1
1,0.212063883,-0.454055655,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.192340154,1,0.953206896,1
0,-0.533418456,1.556174577,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.008569286,1,0.938913741,1
1,0.268629361,-0.454055655,-0.542949964,-0.559498905,-0.863614503,-2.032176609,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.95819844,1
1,-0.329107328,-0.805845946,-0.542949964,-0.559498905,1.004391789,-0.836438809,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.147202756,1,0.95176827,1
1,1.330709523,0.350036438,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.151620459,1,0.955035583,1
0,0.275383448,-0.705334434,1.783978455,1.794490392,0.070388643,-0.836438809,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.967683325,1
0,0.141990232,-0.353544144,1.783978455,1.794490392,-1.330616076,0.757878258,-0.066806206,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.965454033,1
1,-0.301246719,-0.353544144,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.440600256,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.182544379,1,0.946540477,1
0,0.634194313,-0.15252112,-0.542949964,-0.559498905,-1.09711529,0.757878258,0.232229034,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.943697869,1
1,0.944038049,-0.135434163,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.176205936,1,0.95659083,1
1,-0.392426892,-0.504311411,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.572882799,1,0.950782428,1
1,0.184203275,-0.403799899,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.95697377,1
1,0.62068614,-0.604822923,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195029191,1,0.952009646,1
1,2.632559769,0.450547949,-0.542949964,-0.559498905,-0.39661293,1.156457525,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.193108451,1,0.957928624,1
1,0.057564146,-0.655078678,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.171980307,1,0.954102154,1
1,-0.406779327,-0.052009609,1.783978455,1.794490392,-1.09711529,-2.032176609,0.082711414,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.036996243,1,0.970178635,1
1,2.681526899,-0.848060781,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.489941071,0.954650376,1.157144352,0.123471655,-0.31717105,-0.195413339,1,0.191224301,0
1,-0.315599154,-0.655078678,-0.542949964,-0.559498905,1.471393362,0.757878258,0.007952604,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.194837117,1,0.830290063,1
0,-0.455746457,-0.554567167,-0.542949964,-0.559498905,0.303889429,-0.437859542,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.945551248,1
1,-0.793450801,-0.839014745,1.783978455,1.794490392,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.971356782,1
1,-0.765590192,1.355151554,1.783978455,1.794490392,0.770891003,0.757878258,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.572882799,1,0.961102774,1
1,-0.069074983,-0.637991722,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.489941071,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.931453483,1
1,0.430727446,-0.554567167,-0.542949964,-0.559498905,0.070388643,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.952789549,1
0,-1.314359751,-0.923444414,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.365841446,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.195221265,1,0.82486882,1
1,0.810644833,-0.688247477,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.955435594,1
0,-1.01886845,-0.923444414,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.940007224,1
1,0.071916581,-0.353544144,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.953137415,1
0,0.437481533,-0.009794774,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.950054485,1
0,-0.111288026,0.149013414,-0.542949964,-0.559498905,0.537390216,0.757878258,0.979817135,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.901795883,1
1,-0.716623063,-0.454055655,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.612834198,1,0.949327756,1
1,-0.40002524,-0.848060781,-0.542949964,-0.559498905,0.537390216,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.953773048,1
1,-1.236687752,-0.889270501,1.783978455,1.794490392,0.537390216,0.757878258,-0.578156467,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.952280362,1
1,-0.603492107,-0.554567167,-0.542949964,-0.559498905,-0.39661293,-1.633597342,-0.615535872,-1.047503908,1.157144352,-0.082314437,-0.31717105,0.054282906,1,0.855018557,1
1,0.950792136,-0.705334434,-0.542949964,-0.559498905,0.770891003,0.757878258,3.484237271,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.173901047,1,0.78205933,1
0,-0.744483671,0.282693725,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.003339305,1,0.943460061,1
1,0.662899183,-0.612863844,1.783978455,1.794490392,0.770891003,0.757878258,-0.615535872,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.956655819,1
0,-0.67441002,1.355151554,1.783978455,1.794490392,0.537390216,-0.836438809,0.232229034,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.192340154,1,0.960061469,1
1,-0.856770365,-0.805845946,1.783978455,1.794490392,1.237892576,-0.039280276,-0.440600256,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195029191,1,0.967198184,1
1,0.120883711,-0.454055655,1.783978455,1.794490392,1.471393362,0.757878258,1.428369995,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.95965296,1
1,-0.442238283,1.656686088,-0.542949964,-0.559498905,-0.39661293,-1.633597342,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.017788839,1,0.952240338,1
0,1.133996743,-0.034922652,-0.542949964,-0.559498905,0.537390216,-0.836438809,-0.365841446,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.925432391,1
1,-0.44899237,-0.647037758,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.947666088,1
1,-0.286894285,-0.839014745,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.002571008,1,0.953302833,1
0,-0.906581756,-0.856101702,1.783978455,1.794490392,-0.39661293,-1.633597342,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.966620902,1
1,-0.244681242,1.958220623,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.140480165,1,0.949309175,1
1,-0.92008993,-0.788758989,1.783978455,1.794490392,-1.09711529,0.757878258,-0.066806206,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.95354731,1
1,0.240768753,-0.688247477,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.668919816,1,0.952827564,1
1,0.16985084,-0.906357458,-0.542949964,-0.559498905,0.070388643,-2.032176609,0.531264274,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.929804812,1
1,0.979497005,0.048501903,-0.542949964,-0.559498905,0.070388643,-2.032176609,0.007952604,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.955110968,1
0,-0.751237758,0.450547949,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.94386866,1
0,-0.611090455,-0.454055655,1.783978455,1.794490392,0.070388643,-2.032176609,0.680781894,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.107827579,1,0.962028271,1
0,2.13275734,-0.102265365,1.783978455,1.794490392,-0.163112144,-1.235018076,0.830299514,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.194645043,1,0.966426153,1
1,-0.801049149,1.347110633,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.190905831,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.037380391,1,0.941952773,1
1,0.205309797,0.149013414,1.783978455,1.794490392,-1.09711529,0.757878258,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.969831123,1
1,-0.758836106,-0.655078678,1.783978455,1.794490392,-1.330616076,0.757878258,-0.503397657,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.182544379,1,0.970002861,1
1,-0.877876887,-0.956613213,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.515359067,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.930395648,1
1,-0.413533414,1.97530758,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.952842807,1
1,-0.730131236,-0.922439299,-0.542949964,-0.559498905,0.770891003,0.757878258,-0.639458691,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.92636692,1
1,-1.384433403,0.450547949,-0.542949964,-0.559498905,-0.39661293,0.757878258,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.946074074,1
1,0.705112226,0.048501903,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.602079286,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.95747413,1
1,-0.350213849,1.556174577,-0.542949964,-0.559498905,-1.330616076,-2.032176609,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.95580717,1
1,-0.575631499,-0.848060781,-0.542949964,-0.559498905,0.770891003,0.757878258,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.947540505,1
1,0.810644833,-0.705334434,1.783978455,1.794490392,1.471393362,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.157958902,1,0.969342193,1
0,0.127637797,-0.629950801,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.503397657,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.94624068,1
1,-0.146746982,-0.546526246,1.783978455,1.794490392,1.704894149,-0.836438809,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.969378123,1
0,-0.67441002,-0.839014745,1.783978455,1.794490392,-0.163112144,-1.235018076,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.178702898,1,0.967168159,1
1,-0.455746457,1.556174577,1.783978455,1.794490392,0.537390216,-0.836438809,-0.291082636,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.19214808,1,0.967444542,1
1,-0.047968461,-0.53748021,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.954075273,1
1,-0.913335843,0.06558886,1.783978455,1.794490392,0.303889429,0.757878258,-0.578156467,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.160071717,1,0.967136697,1
1,-0.22357472,-0.88122958,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.578156467,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.168522974,1,0.953531929,1
0,1.718225258,0.350036438,-0.542949964,-0.559498905,0.070388643,-2.032176609,0.257647029,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.948965673,1
0,-0.751237758,-0.889270501,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.440600256,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.913281602,1
1,0.205309797,0.06558886,1.783978455,1.794490392,0.070388643,-2.032176609,-0.340423451,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.971857852,1
0,3.202435849,0.249524926,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.938050844,1
0,0.739726921,0.67669885,1.783978455,1.794490392,0.537390216,0.757878258,-0.615535872,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.191956006,1,0.887713996,1
0,-1.012114364,-0.822932903,1.783978455,1.794490392,-1.09711529,0.757878258,-0.365841446,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.195029191,1,0.886716051,1
1,-1.314359751,-0.328416266,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.639458691,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.194260895,1,0.83160008,1
1,-1.223179579,-0.906357458,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.564699881,-1.047503908,1.157144352,0.329257748,-0.31717105,-0.193876747,1,0.830427724,1
1,-0.02686194,-0.386712943,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,1.157144352,0.53504384,-0.31717105,-0.16737053,1,0.854578119,1
1,-0.540172543,-0.353544144,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.291082636,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.19118771,1,0.847699078,1
0,-0.751237758,-0.797805025,-0.542949964,-0.559498905,0.070388643,0.757878258,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.942924399,1
1,0.760833442,-0.655078678,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.664876687,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.940240183,1
1,-0.786696714,-0.864142623,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.184849267,1,0.948928258,1
0,-0.786696714,-0.705334434,1.783978455,1.794490392,-0.163112144,-1.235018076,0.306987844,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.96313954,1
1,-0.765590192,-0.931485335,1.783978455,1.794490392,0.537390216,0.757878258,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.181968157,1,0.96814339,1
1,-0.67441002,-0.596782002,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.503397657,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.951728659,1
1,0.578473097,-0.814891982,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.552738472,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.099376322,1,0.858427521,1
0,-0.421131762,-0.446014734,1.783978455,1.794490392,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.183888897,1,0.96749364,1
1,0.289735883,-0.454055655,-0.542949964,-0.559498905,0.070388643,0.757878258,-0.365841446,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.951059211,1
1,-0.941196451,-0.738503233,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.194068821,1,0.944837027,1
1,-0.181361677,-0.705334434,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.141565016,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.945613743,1
1,-0.455746457,-0.788758989,-0.542949964,-0.559498905,-0.863614503,0.757878258,-0.316500632,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.95104344,1
1,0.177449188,-0.521398368,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.216323826,-1.047503908,-0.864196415,-0.493886621,1.476665216,-0.195413339,1,0.942820785,1
1,-0.589983934,-0.705334434,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.952557876,1
0,-0.329107328,-0.546526246,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.185809637,1,0.940133387,1
1,0.500801098,-0.788758989,-0.542949964,-0.559498905,-0.39661293,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.194452969,1,0.954486208,1
1,1.486053521,-0.49627049,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.578156467,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.194837117,1,0.95897575,1
1,0.16985084,-0.889270501,1.783978455,1.794490392,-0.863614503,0.757878258,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.971658033,1
1,1.71062691,-0.353544144,1.783978455,1.794490392,-0.163112144,-1.235018076,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.194645043,1,0.97359987,1
1,-0.730131236,-0.320375345,1.783978455,1.794490392,-1.09711529,0.757878258,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.007800989,1,0.969227134,1
1,-0.82215567,-0.647037758,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.948688562,1
1,-0.533418456,-0.75559019,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.952834754,1
1,2.28050299,-0.41184082,-0.542949964,-0.559498905,-1.09711529,0.757878258,0.057293418,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.95633617,1
1,-1.061081493,-0.956613213,1.783978455,1.794490392,-0.163112144,-1.235018076,-0.664876687,-1.047503908,1.157144352,0.329257748,-0.31717105,-0.195221265,1,0.90287891,1
1,-1.012114364,-0.839014745,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,1.157144352,0.123471655,-0.31717105,-0.047708406,1,0.850194387,1
0,1.837266039,-0.923444414,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.19022734,1,0.934920268,1
0,-0.371320371,-0.705334434,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.137791129,1,0.841198371,1
1,-0.476852978,-0.780718068,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.552738472,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.194837117,1,0.842449413,1
1,-0.716623063,-0.956613213,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.365841446,-1.047503908,1.157144352,1.769760393,3.270501482,-0.195413339,1,0.757021853,1
1,0.676407356,0.048501903,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.195221265,1,0.863616273,1
1,-0.083427418,-0.41184082,1.783978455,1.794490392,0.770891003,0.757878258,-0.627497282,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.954606866,1
1,-1.208827144,-0.353544144,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.187730378,1,0.947214582,1
0,-1.173368188,-0.956613213,1.783978455,1.794490392,0.303889429,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.965831242,1
0,0,1.304895798,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.80337164,1,0.940906688,1
1,-1.272146708,-0.931485335,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.951087427,1
0,-0.357812197,-0.62190988,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.948507437,1
1,-0.02686194,-0.730462312,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.191763932,1,0.862510724,1
1,-0.976655407,0.450547949,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.949707221,1
1,0,-0.353544144,1.783978455,1.794490392,0.070388643,-2.032176609,1.428369995,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.965398421,1
1,0.66965327,-0.629950801,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.134717944,1,0.953523749,1
1,0.416375012,-0.102265365,-0.542949964,-0.559498905,1.004391789,0.757878258,0.381746654,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.185809637,1,0.94445185,1
